3677.2530115016857
6372.217685071892
10943.01270611411
18271.518375753185
29469.356854910922
45894.004303964095
69164.03545186658
101173.73921157287
144107.18771335066
200451.81157434647
273011.5278106478
364919.4632604579
479650.3125411616
621032.3654454486
793259.234662403
1.0009013110172154e6
1.2489169701456244e6
1.5426635516671266e6
1.887908129453907e6
2.2908380894767903e6
2.758071529881218e6
3.2966674963837136e6
3.914136064712455e6
4.618448280650207e6
5.418045967202777e6
