550.6257058160395
955.0039067808956
1641.4504084723383
2742.9832484952126
4427.447604095343
6900.000665548407
10405.463788537245
15230.57835390179
21706.178098333556
30209.28610004762
41165.14355885179
55049.17693174742
72388.90937944998
93765.82184268438
119817.16845085999
151237.75040201395
188781.6519538556
233263.94173130626
285562.3421813343
346618.8696836539
417441.4475489829
499105.4938975257
592755.4862044168
699606.5041202026
820945.7520180518
